
> gaming-ui-demo@0.1.0 dev
> next dev

▲ Next.js 16.2.10 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://172.18.0.1:3000
- Environments: .env.local
✓ Ready in 1660ms

○ Compiling / ...
 GET /api/transactions?type=deposit&page=1 200 in 42ms (next.js: 6ms, application-code: 36ms)
 GET /api/transactions?type=deposit&page=1 401 in 25ms (next.js: 9ms, application-code: 15ms)
 GET /api/transactions?type=deposit&page=1 200 in 52ms (next.js: 10ms, application-code: 41ms)
 GET /api/transactions?type=deposit&page=1 401 in 24ms (next.js: 10ms, application-code: 15ms)
 GET /api/transactions?type=deposit&page=1 200 in 40ms (next.js: 8ms, application-code: 32ms)
 GET /api/transactions?type=deposit&page=1 401 in 24ms (next.js: 9ms, application-code: 15ms)
 GET /api/transactions?type=deposit&page=1 200 in 38ms (next.js: 9ms, application-code: 30ms)
 GET /api/transactions?type=deposit&page=1 401 in 27ms (next.js: 8ms, application-code: 19ms)
 GET /api/transactions?type=deposit&page=1 200 in 49ms (next.js: 13ms, application-code: 37ms)
 GET /api/transactions?type=deposit&page=1 401 in 64ms (next.js: 22ms, application-code: 41ms)
 GET /api/transactions?type=deposit&page=1 200 in 67ms (next.js: 19ms, application-code: 48ms)
 GET /api/transactions?type=deposit&page=1 401 in 25ms (next.js: 7ms, application-code: 18ms)
 GET /api/transactions?type=deposit&page=1 200 in 36ms (next.js: 7ms, application-code: 29ms)
 GET /api/transactions?type=deposit&page=1 401 in 37ms (next.js: 12ms, application-code: 26ms)
 GET /api/transactions?type=deposit&page=1 200 in 60ms (next.js: 15ms, application-code: 45ms)
 GET /api/transactions?type=deposit&page=1 401 in 44ms (next.js: 17ms, application-code: 27ms)
 GET /api/transactions?type=deposit&page=1 200 in 56ms (next.js: 12ms, application-code: 44ms)
 GET /api/transactions?type=deposit&page=1 401 in 25ms (next.js: 7ms, application-code: 18ms)
 GET /api/transactions?type=deposit&page=1 200 in 55ms (next.js: 12ms, application-code: 43ms)
 GET /api/transactions?type=deposit&page=1 401 in 28ms (next.js: 8ms, application-code: 19ms)
 GET /api/transactions?type=deposit&page=1 200 in 41ms (next.js: 13ms, application-code: 28ms)
 GET /api/transactions?type=deposit&page=1 401 in 101ms (next.js: 31ms, application-code: 70ms)
